mien,khu_vuc,tinh,name,name_short,name_global,tax,address,representative,phone,active_date,manage_by,category,status,last_update,conpany_briefcase,career_code,career_name,slug
Miền Trung,Miền Trung,Huế,HẠT KIỂM LÂM KHU BẢO TỒN THIÊN NHIÊN PHONG ĐIỀN,,,3301218118,"Bồ Điền, Phường Phong An, Thị xã Phong Điền, Thành phố Huế",Đặng Vũ Trụ,0543751819,2010-06-23,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 16:09:01,,,,/3301218118-hat-kiem-lam-khu-bao-ton-thien-nhien-phong-dien
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC HƯƠNG LÂM,,,3301211056,"Đông Lâm, Phường Phong An, Thị xã Phong Điền, Thành phố Huế",Mai Thị Mỹ Lệ,0543551437,2010-06-09,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (được cấp thông báo MST),2025-05-21 16:02:01,,,,/3301211056-truong-tieu-hoc-huong-lam
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN RIN NGA,,,3301026617,"Thôn Đông Lâm, xã Phong An, Phong Điền, Thừa Thiên Huế, Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",DƯƠNG ĐĂNG RIN,0914156242-3561538,2009-07-29,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Doanh nghiệp tư nhân,Không hoạt động tại địa chỉ đã đăng ký,2025-05-21 14:57:01,,,,/3301026617-doanh-nghiep-tu-nhan-rin-nga
Miền Trung,Miền Trung,Huế,BÊNH VIỆN ĐA KHOA TỈNH THỪA THIÊN HUẾ,,,3301071641,"Xã Phong An, Phường Phong An, Thị xã Phong Điền, Thành phố Huế",Trần Bùi,0543941999,2009-09-28,Thành phố Huế - VP Chi cục Thuế khu vực XII,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 14:39:01,,,,/3301071641-benh-vien-da-khoa-tinh-thua-thien-hue
Miền Trung,Miền Trung,Huế,TRƯỜNG CAO ĐẲNG NGHỀ NGUYỄN TRI PHƯƠNG,,,3300380598,"Km 23, Phường Phong An, Thị xã Phong Điền, Thành phố Huế",Trần Văn Du,0918382113,2005-10-07,Thành phố Huế - VP Chi cục Thuế khu vực XII,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 13:51:01,,,,/3300380598-truong-cao-dang-nghe-nguyen-tri-phuong
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC PHÒ NINH,,,3300610650,"Xã Phong An, , Thị xã Phong Điền, Thành phố Huế",Dương Quang Hòa,054/3551000,2008-11-26,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 12:15:02,,,,/3300610650-truong-tieu-hoc-pho-ninh
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN DỊCH VỤ VÀ THƯƠNG MẠI MINH LOAN,,,3301335083,"Km 23 , thôn Đông An, Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN CỬU BÌNH MINH,,2011-06-16,Chi cục Thuế khu vực Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-09 08:44:01,Vận tải hàng hóa bằng đường bộ,"4620, 4752, 4932, 4933, 5610","Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Vận tải hành khách đường bộ khác, Vận tải hàng hóa bằng đường bộ, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động",/3301335083-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-dich-vu-va-thuong-mai-minh-loan
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐIỆN TỬ TIN HỌC THANH BÌNH,"TBEI CO.,LTD",THANH BINH ELECTRONIC INFORMATICS COMPANY LIMITED,3301333784,"Thôn Phò Ninh, Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",HOÀNG HẢI,0977608891,2011-06-09,Chi cục Thuế khu vực Hương Điền,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-03-09 04:59:01,Lắp đặt máy móc và thiết bị công nghiệp,"2630, 3312, 3314, 3320, 4321, 4322, 4651, 4663, 6201, 6202, 9511","Sản xuất thiết bị truyền thông, Sửa chữa máy móc, thiết bị, Sửa chữa thiết bị điện, Lắp đặt máy móc và thiết bị công nghiệp, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Lập trình máy vi tính, Tư vấn máy vi tính và quản trị hệ thống máy vi tính, Sửa chữa máy vi tính và thiết bị ngoại vi",/3301333784-cong-ty-trach-nhiem-huu-han-dien-tu-tin-hoc-thanh-binh
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN GIÁO DỤC NGUYỄN TRI PHƯƠNG,"NTP .,JSC",NGUYEN TRI PHUONG EDUCATION JOINT STOCK COMPANY,3301324807,"Km23 Quốc lộ 1A, Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",PHẠM QUANG HỒNG,,2011-05-16,Chi cục Thuế khu vực Hương Điền,,Đang hoạt động (đã được cấp GCN ĐKT),2025-03-08 06:15:02,Đào tạo trung cấp,"4669, 8510, 8520, 8531, 8532, 8541, 8542, 8551, 8552, 8560","Bán buôn chuyên doanh khác chưa được phân vào đâu, Giáo dục mầm non, Giáo dục tiểu học, Đào tạo sơ cấp, Đào tạo trung cấp, Đào tạo đại học, Đào tạo thạc sỹ, Giáo dục thể thao và giải trí, Giáo dục văn hoá nghệ thuật, Dịch vụ hỗ trợ giáo dục",/3301324807-cong-ty-co-phan-giao-duc-nguyen-tri-phuong
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN KIẾN TẠO KHOA NGUYÊN,,,3301324532,"Đội 2, thôn Đông Lâm, Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN ĐẮC SƠN,0546561154,2011-05-13,Chi cục Thuế khu vực Hương Điền,,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-08 05:49:01,Xây dựng công trình kỹ thuật dân dụng khác,"4290, 4311, 4312, 4321, 4322","Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí",/3301324532-cong-ty-tnhh-mot-thanh-vien-kien-tao-khoa-nguyen
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐẠI VIỆT,"Dai Viet Co.,Ltd",Dai Viet Company Limited,3301190127,"Phò Ninh, Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",PHAN PHƯỚC LỤC,,2010-05-21,Chi cục Thuế khu vực Hương Điền,,Không hoạt động tại địa chỉ đã đăng ký,2025-03-06 02:57:01,,,,/3301190127-cong-ty-trach-nhiem-huu-han-dai-viet
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN HOÀNG NGỌC ÁNH,,,3301190159,"Thôn Đông An, Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN QUANG SƠN,2215717-0935779063,2010-05-24,Chi cục Thuế khu vực Hương Điền,,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-06 00:48:01,,,,/3301190159-doanh-nghiep-tu-nhan-hoang-ngoc-anh
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN THI CÔNG CƠ GIỚI 1-5,,,3301300147,"KM23 quốc lộ IA, Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",HOÀNG BẰNG,0543552484,2011-01-06,Chi cục Thuế khu vực Hương Điền,,Ngừng hoạt động và đã đóng MST,2025-03-02 21:42:02,Xây dựng công trình kỹ thuật dân dụng khác,"0810, 4210, 4290, 4311, 4312, 4321, 4322, 4329, 4330, 4390, 4752, 4933, 7110, 7730","Khai thác đá, cát, sỏi, đất sét, Xây dựng công trình đường sắt và đường bộ, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ, Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan, Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác",/3301300147-cong-ty-co-phan-thi-cong-co-gioi-1-5
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN LÂM NGHIỆP 1-5,,,3301300080,"KM 23, quốc lộ IA, Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",HOÀNG BẰNG,,2011-01-06,Cục Thuế Thành phố Huế,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),,Trồng rừng và chăm sóc rừng,"0118, 0119, 0121, 0124, 0130, 0141, 0145, 0146, 0163, 0210, 0221, 0222, 0230, 0240, 0322, 0810, 1610, 1622, 4210, 4290, 4312, 4752, 4933, 7110","Trồng rau, đậu các loại và trồng hoa, cây cảnh, Trồng cây hàng năm khác, Trồng cây ăn quả, Trồng cây hồ tiêu, Nhân và chăm sóc cây giống nông nghiệp, Chăn nuôi trâu, bò, Chăn nuôi lợn, Chăn nuôi gia cầm, Hoạt động dịch vụ sau thu hoạch, Trồng rừng và chăm sóc rừng, Khai thác gỗ, Khai thác lâm sản khác trừ gỗ, Thu nhặt sản phẩm từ rừng không phải gỗ và lâm sản khác, Hoạt động dịch vụ lâm nghiệp, Nuôi trồng thuỷ sản nội địa, Khai thác đá, cát, sỏi, đất sét, Cưa, xẻ, bào gỗ và bảo quản gỗ, Sản xuất đồ gỗ xây dựng, Xây dựng công trình đường sắt và đường bộ, Xây dựng công trình kỹ thuật dân dụng khác, Chuẩn bị mặt bằng, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ, Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan",/3301300080-cong-ty-co-phan-lam-nghiep-1-5
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN ĐOÀN NGHỆ THUẬT TỔNG HỢP LINH TRANG,,,3301223622,"Thôn An Đông, Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",ĐOÀN THỊ TRANG,01672262515,2010-07-12,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Doanh nghiệp tư nhân,Không hoạt động tại địa chỉ đã đăng ký,2025-05-16 05:18:01,,,,/3301223622-doanh-nghiep-tu-nhan-doan-nghe-thuat-tong-hop-linh-trang
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN TẤN NGỌC,,,3300369611,"Thôn Điền Bồ, Xã Phong An, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",Nguyễn Thị Minh Nguyệt,,2005-01-21,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-15 20:31:01,,,,/3300369611-doanh-nghiep-tu-nhan-tan-ngoc
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MTV CỐ ĐÔ VĂN CHƯƠNG,,,3301736543,"257 đường Lê Lợi, Xã Phong Bình, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN VĂN CHƯƠNG,0332820842,2024-12-17,Chi cục Thuế khu vực Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2024-12-18 08:45:01,Bán buôn tổng hợp,"2023, 4101, 4102, 4212, 4221, 4222, 4223, 4229, 4291, 4299, 4312, 4321, 4322, 4329, 4330, 4390, 4610, 4620, 4631, 4632, 4633, 4634, 4641, 4649, 4652, 4653, 4659, 4661, 4662, 4663, 4669, 4690, 4711, 4719, 4721, 4722, 4723, 4724, 4730, 4741, 4742, 4751, 4752, 4763, 4764, 4771, 4772, 4773, 4933, 5210, 5224, 5225, 5229, 7710, 7730","Sản xuất mỹ phẩm, xà phòng, chất tẩy rửa, làm bóng và chế phẩm vệ sinh, Xây dựng nhà để ở, Xây dựng nhà không để ở, Xây dựng công trình đường bộ, Xây dựng công trình điện, Xây dựng công trình cấp, thoát nước, Xây dựng công trình viễn thông, thông tin liên lạc, Xây dựng công trình công ích khác, Xây dựng công trình thủy, Xây dựng công trình kỹ thuật dân dụng khác, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Đại lý, môi giới, đấu giá, Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống, Bán buôn gạo, Bán buôn thực phẩm, Bán buôn đồ uống, Bán buôn sản phẩm thuốc lá, thuốc lào, Bán buôn vải, hàng may sẵn, giày dép, Bán buôn đồ dùng khác cho gia đình, Bán buôn thiết bị và linh kiện điện tử, viễn thông, Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp, Bán buôn máy móc, thiết bị và phụ tùng máy khác, Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan, Bán buôn kim loại và quặng kim loại, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán buôn chuyên doanh khác chưa được phân vào đâu, Bán buôn tổng hợp, Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào chiếm tỷ trọng lớn trong các cửa hàng kinh doanh tổng hợp, Bán lẻ khác trong các cửa hàng kinh doanh tổng hợp, Bán lẻ lương thực trong các cửa hàng chuyên doanh, Bán lẻ thực phẩm trong các cửa hàng chuyên doanh, Bán lẻ đồ uống trong các cửa hàng chuyên doanh, Bán lẻ sản phẩm thuốc lá, thuốc lào trong các cửa hàng chuyên doanh, Bán lẻ nhiên liệu động cơ trong các cửa hàng chuyên doanh, Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh, Bán lẻ thiết bị nghe nhìn trong các cửa hàng chuyên doanh, Bán lẻ vải, len, sợi, chỉ khâu và hàng dệt khác trong các cửa hàng chuyên doanh, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Bán lẻ thiết bị, dụng cụ thể dục, thể thao trong các cửa hàng chuyên doanh, Bán lẻ trò chơi, đồ chơi trong các cửa hàng chuyên doanh, Bán lẻ hàng may mặc, giày dép, hàng da và giả da trong các cửa hàng chuyên doanh, Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh, Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ, Kho bãi và lưu giữ hàng hóa, Bốc xếp hàng hóa, Hoạt động dịch vụ hỗ trợ trực tiếp cho vận tải đường bộ, Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải, Cho thuê xe có động cơ, Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác",/3301736543-cong-ty-tnhh-mtv-co-do-van-chuong
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH ECOMHUE,"ECOMHUE CO.,LTD",ECOMHUE COMPANY LIMITED,3301692102,"Vĩnh An, Xã Phong Bình, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN VIẾT PHI LONG,0905555317,2021-03-22,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-06-16 08:32:01,Dịch vụ lưu trú ngắn ngày,"4932, 5510, 6209, 7990","Vận tải hành khách đường bộ khác, Dịch vụ lưu trú ngắn ngày, Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính, Dịch vụ đặt chỗ và các dịch vụ hỗ trợ liên quan đến quảng bá và tổ chức tua du lịch",/3301692102-cong-ty-tnhh-ecomhue
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN VICO KHAI KHOÁNG,"VICO MINING CO.,LTD",VICO MINING ONE MEMBER LIMITED LIABILITY COMPANY,3301628026,"Thôn Rú Hóp, Xã Phong Bình, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",PHẠM ĐÌNH THÀNH,02343751007,2018-05-22,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-06-05 20:07:02,"Khai thác đá, cát, sỏi, đất sét",0810,"Khai thác đá, cát, sỏi, đất sét",/3301628026-cong-ty-tnhh-mot-thanh-vien-vico-khai-khoang
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN VIỄN THÔNG ĐẠI HƯNG,,,3301606939,"Thôn Phò Trạch, Xã Phong Bình, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",HÀ VĂN NAM,,2017-03-23,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-06-05 03:21:01,"Đại lý, môi giới, đấu giá","1410, 1512, 1811, 1812, 2310, 2393, 4100, 4321, 4322, 4330, 4610, 4641, 4649, 4651, 4652, 4759, 4761, 4771, 4933, 5229, 6120, 7310, 8230","May trang phục (trừ trang phục từ da lông thú), Sản xuất vali, túi xách và các loại tương tự, sản xuất yên đệm, In ấn, Dịch vụ liên quan đến in, Sản xuất thuỷ tinh và sản phẩm từ thuỷ tinh, Sản xuất sản phẩm gốm sứ khác, Xây dựng nhà các loại, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Hoàn thiện công trình xây dựng, Đại lý, môi giới, đấu giá, Bán buôn vải, hàng may sẵn, giày dép, Bán buôn đồ dùng khác cho gia đình, Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm, Bán buôn thiết bị và linh kiện điện tử, viễn thông, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh, Bán lẻ sách, báo, tạp chí văn phòng phẩm trong các cửa hàng chuyên doanh, Bán lẻ hàng may mặc, giày dép, hàng da và giả da trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ, Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải, Hoạt động viễn thông không dây, Quảng cáo, Tổ chức giới thiệu và xúc tiến thương mại",/3301606939-cong-ty-tnhh-mot-thanh-vien-vien-thong-dai-hung
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH TÂY PHÚ THỊNH,"TAYPHUTHINH CO.,LTD",TAY PHU THINH COMPANY LIMITED,3301515833,"Thôn Tây Phú, Xã Phong Bình, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN QUỐC ĐẠI,,2013-03-22,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:53:02,"Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện","0141, 0145, 0146, 0161, 0321, 0322, 1101, 1629, 4633, 4719, 4722, 4933","Chăn nuôi trâu, bò, Chăn nuôi lợn, Chăn nuôi gia cầm, Hoạt động dịch vụ trồng trọt, Nuôi trồng thuỷ sản biển, Nuôi trồng thuỷ sản nội địa, Chưng, tinh cất và pha chế các loại rượu mạnh, Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện, Bán buôn đồ uống, Bán lẻ khác trong các cửa hàng kinh doanh tổng hợp, Bán lẻ thực phẩm trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ",/3301515833-cong-ty-tnhh-tay-phu-thinh
